title	datasetIdentifier	disease	authors	created	modified	accessed	landingPage	accessPage	format	conformsTo	geography	apolloLocationCode	ISO_3166	ISO_3166-1	ISO_3166-1_alpha-3
Counts of people diagnosed with Dengue hemorrhagic fever in Philippines as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/PH.20927009	csv	Tycho 2.0 format	Philippines	5163	PH	null	PHL
Counts of people diagnosed with Dengue in Philippines as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/PH.38362002	csv	Tycho 2.0 format	Philippines	5163	PH	null	PHL
Counts of people diagnosed with Dengue without warning signs in Philippines as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/PH.722862003	csv	Tycho 2.0 format	Philippines	5163	PH	null	PHL
Counts of people diagnosed with Dengue in Pitcairn as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/PN.38362002	csv	Tycho 2.0 format	Pitcairn	4988	PN	null	PCN
Counts of people diagnosed with Dengue hemorrhagic fever in Puerto Rico as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/PR.20927009	csv	Tycho 2.0 format	Puerto Rico	1607	US-PR	null	null
Counts of people diagnosed with Dengue in Puerto Rico as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/PR.38362002	csv	Tycho 2.0 format	Puerto Rico	1607	US-PR	null	null
Counts of people diagnosed with Dengue without warning signs in Puerto Rico as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/PR.722862003	csv	Tycho 2.0 format	Puerto Rico	1607	US-PR	null	null
Counts of people diagnosed with Dengue in Palau as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/PW.38362002	csv	Tycho 2.0 format	Palau	5073	PW	null	PLW
Counts of people diagnosed with Dengue without warning signs in Palau as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/PW.722862003	csv	Tycho 2.0 format	Palau	5073	PW	null	PLW
Counts of people diagnosed with Dengue hemorrhagic fever in Paraguay as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/PY.20927009	csv	Tycho 2.0 format	Paraguay	4979	PY	null	PRY
Counts of people diagnosed with Dengue in Paraguay as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/PY.38362002	csv	Tycho 2.0 format	Paraguay	4979	PY	null	PRY
Counts of people diagnosed with Dengue without warning signs in Paraguay as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/PY.722862003	csv	Tycho 2.0 format	Paraguay	4979	PY	null	PRY
Counts of people diagnosed with Dengue in Saudi Arabia as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/SA.38362002	csv	Tycho 2.0 format	Saudi Arabia	4962	SA	null	SAU
Counts of people diagnosed with Dengue without warning signs in Saudi Arabia as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/SA.722862003	csv	Tycho 2.0 format	Saudi Arabia	4962	SA	null	SAU
Counts of people diagnosed with Dengue hemorrhagic fever in Solomon Islands as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/SB.20927009	csv	Tycho 2.0 format	Solomon Islands	5193	SB	null	SLB
Counts of people diagnosed with Dengue in Solomon Islands as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/SB.38362002	csv	Tycho 2.0 format	Solomon Islands	5193	SB	null	SLB
Counts of people diagnosed with Dengue without warning signs in Solomon Islands as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/SB.722862003	csv	Tycho 2.0 format	Solomon Islands	5193	SB	null	SLB
Counts of people diagnosed with Dengue hemorrhagic fever in Singapore as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/SG.20927009	csv	Tycho 2.0 format	Singapore	5166	SG	null	SGP
Counts of people diagnosed with Dengue in Singapore as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/SG.38362002	csv	Tycho 2.0 format	Singapore	5166	SG	null	SGP
Counts of people diagnosed with Dengue without warning signs in Singapore as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/SG.722862003	csv	Tycho 2.0 format	Singapore	5166	SG	null	SGP
Counts of people diagnosed with Dengue hemorrhagic fever in Suriname as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/SR.20927009	csv	Tycho 2.0 format	Suriname	5142	SR	null	SUR
Counts of people diagnosed with Dengue in Suriname as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/SR.38362002	csv	Tycho 2.0 format	Suriname	5142	SR	null	SUR
Counts of people diagnosed with Dengue without warning signs in Suriname as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/SR.722862003	csv	Tycho 2.0 format	Suriname	5142	SR	null	SUR
Counts of people diagnosed with Dengue hemorrhagic fever in El Salvador as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/SV.20927009	csv	Tycho 2.0 format	El Salvador	5165	SV	null	SLV
Counts of people diagnosed with Dengue in El Salvador as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/SV.38362002	csv	Tycho 2.0 format	El Salvador	5165	SV	null	SLV
Counts of people diagnosed with Dengue without warning signs in El Salvador as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/SV.722862003	csv	Tycho 2.0 format	El Salvador	5165	SV	null	SLV
Counts of people diagnosed with Dengue hemorrhagic fever in Turks and Caicos Islands as reported by public health surveillance.	null	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/TC.20927009	csv	Tycho 2.0 format	Turks and Caicos Islands	5047	TC	null	TCA
Counts of people diagnosed with Dengue in Turks and Caicos Islands as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/TC.38362002	csv	Tycho 2.0 format	Turks and Caicos Islands	5047	TC	null	TCA
Counts of people diagnosed with Dengue without warning signs in Turks and Caicos Islands as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/TC.722862003	csv	Tycho 2.0 format	Turks and Caicos Islands	5047	TC	null	TCA
Counts of people diagnosed with Dengue in Thailand as reported by public health surveillance.	null	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/TH.38362002	csv	Tycho 2.0 format	Thailand	4975	TH	null	THA
Counts of people diagnosed with Dengue without warning signs in Thailand as reported by public health surveillance.	null	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	www.tycho.pitt.edu/data	http://www.tycho.pitt.edu/data/TH.722862003	csv	Tycho 2.0 format	Thailand	4975	TH	null	THA
